method,seed,round,round_theta_index,theta_per_round,parameter_id,t_lead,delta_T_thr,G_ext,Q_ratio,tau,delay_A,delay_N,score,best_so_far,penalty,final_status,failure_reason,termination_reason,emergency_arrived,emergency_teleport,background_teleported,signal_event_count,stage2_hold_count,stage3_preemption_count,surrogate_mean,surrogate_ci_low,surrogate_ci_high,acquisition,essi_acquisition,essi_1,essi_2,essi_3,essi_4,essi_5,essi_6,essi_max,essi_mean,essi_log_max,dominant_essi_subspace,spatial_activation_score
BO,20260607,28,2,6,bo_r28_002_tl121_dt22_ge35_qr100_tau86,121,22,35,1.0,0.86,137.92,76.93,132.38,91.20,0.00,PASS,,recovery_detected,True,False,0,2452,0,17,217.05,74.41,359.69,1.21,1.21,0.42,0.28,0.32,0.27,1.21,0.68,1.21,0.53,0.18933332,5,1.000000
BO,20260607,28,3,6,bo_r28_003_tl64_dt164_ge46_qr100_tau89,64,164,46,1.0,0.89,344.92,79.78,320.82,91.20,0.00,PASS,,recovery_detected,True,False,0,328,0,32,217.05,74.41,359.69,1.19,1.19,0.34,0.23,0.28,0.24,1.19,0.64,1.19,0.49,0.17044290,5,0.981287
BO,20260607,28,4,6,bo_r28_004_tl92_dt104_ge48_qr71_tau88,92,104,48,0.71,0.88,283.92,79.68,265.35,91.20,0.00,PASS,,recovery_detected,True,False,0,430,0,28,217.05,74.41,359.69,1.17,1.17,0.37,0.25,0.29,0.25,1.17,0.62,1.17,0.49,0.16087313,5,0.971941
BO,20260607,28,5,6,bo_r28_005_tl100_dt129_ge44_qr76_tau87,100,129,44,0.76,0.87,248.92,80.57,233.62,91.20,0.00,PASS,,recovery_detected,True,False,0,173,0,29,217.05,74.41,359.69,1.17,1.17,0.37,0.25,0.29,0.25,1.17,0.62,1.17,0.49,0.15599945,5,0.967216
BO,20260607,28,6,6,bo_r28_006_tl97_dt178_ge45_qr79_tau87,97,178,45,0.79,0.87,254.92,76.28,238.68,91.20,0.00,PASS,,recovery_detected,True,False,0,176,0,27,217.05,74.41,359.69,1.16,1.16,0.36,0.24,0.29,0.24,1.16,0.61,1.16,0.49,0.14787246,5,0.959387
BO,20260607,29,1,6,bo_r29_001_tl60_dt79_ge44_qr97_tau90,60,79,44,0.97,0.9,290.92,72.80,271.09,91.20,0.00,PASS,,recovery_detected,True,False,0,322,0,33,217.74,75.97,359.51,1.14,1.14,0.32,0.22,0.27,0.23,1.14,0.62,1.14,0.47,0.12786999,5,0.994263
BO,20260607,29,2,6,bo_r29_002_tl87_dt11_ge40_qr91_tau87,87,11,40,0.91,0.87,161.92,86.17,155.03,91.20,0.00,PASS,,recovery_detected,True,False,0,3274,0,17,217.74,75.97,359.51,1.14,1.14,0.35,0.24,0.28,0.24,1.14,0.61,1.14,0.48,0.13262946,5,0.999007
BO,20260607,29,3,6,bo_r29_003_tl105_dt171_ge41_qr94_tau90,105,171,41,0.94,0.9,241.92,77.60,226.98,91.20,0.00,PASS,,recovery_detected,True,False,0,238,0,32,217.74,75.97,359.51,1.14,1.14,0.37,0.25,0.29,0.25,1.14,0.63,1.14,0.49,0.13362339,5,1.000000
BO,20260607,29,4,6,bo_r29_004_tl118_dt130_ge45_qr92_tau88,118,130,45,0.92,0.88,254.92,76.28,238.68,91.20,0.00,PASS,,recovery_detected,True,False,0,176,0,27,217.74,75.97,359.51,1.14,1.14,0.39,0.26,0.30,0.26,1.14,0.64,1.14,0.50,0.13362339,5,1.000000
BO,20260607,29,5,6,bo_r29_005_tl108_dt145_ge42_qr80_tau88,108,145,42,0.8,0.88,281.92,79.19,263.49,91.20,0.00,PASS,,recovery_detected,True,False,0,366,0,31,217.74,75.97,359.51,1.13,1.13,0.36,0.24,0.28,0.24,1.13,0.60,1.13,0.48,0.12457024,5,0.990988
BO,20260607,29,6,6,bo_r29_006_tl80_dt119_ge40_qr90_tau89,80,119,40,0.9,0.89,325.92,85.68,304.08,91.20,0.00,PASS,,recovery_detected,True,False,0,283,0,37,217.74,75.97,359.51,1.12,1.12,0.33,0.23,0.27,0.23,1.12,0.60,1.12,0.46,0.11101314,5,0.977643
BO,20260607,30,1,6,bo_r30_001_tl64_dt68_ge48_qr95_tau89,64,68,48,0.95,0.89,193.92,78.39,183.42,91.20,0.00,PASS,,recovery_detected,True,False,0,677,0,24,218.62,77.99,359.24,1.06,1.06,0.30,0.21,0.25,0.22,1.06,0.58,1.06,0.44,0.05932497,5,1.000000
BO,20260607,30,2,6,bo_r30_002_tl72_dt138_ge50_qr96_tau88,72,138,50,0.96,0.88,400.92,78.81,371.64,91.20,0.00,PASS,,recovery_detected,True,False,0,220,0,34,218.62,77.99,359.24,1.06,1.06,0.31,0.21,0.25,0.22,1.06,0.57,1.06,0.44,0.05385759,5,0.994548
BO,20260607,30,3,6,bo_r30_003_tl110_dt17_ge37_qr95_tau89,110,17,37,0.95,0.89,158.92,85.06,152.20,91.20,0.00,PASS,,recovery_detected,True,False,0,2812,0,19,218.62,77.99,359.24,1.06,1.06,0.36,0.24,0.28,0.24,1.06,0.60,1.06,0.46,0.05932497,5,1.000000
BO,20260607,30,4,6,bo_r30_004_tl113_dt18_ge28_qr94_tau90,113,18,28,0.94,0.9,177.92,86.34,169.59,91.20,0.00,PASS,,recovery_detected,True,False,0,2973,0,21,218.62,77.99,359.24,1.06,1.06,0.35,0.24,0.28,0.24,1.06,0.59,1.06,0.46,0.05932497,5,1.000000
BO,20260607,30,5,6,bo_r30_005_tl121_dt199_ge48_qr93_tau83,121,199,48,0.93,0.83,303.92,80.26,283.59,91.20,0.00,PASS,,recovery_detected,True,False,0,366,0,32,218.62,77.99,359.24,1.06,1.06,0.35,0.23,0.27,0.23,1.06,0.55,1.06,0.45,0.05425806,5,0.994946
BO,20260607,30,6,6,bo_r30_006_tl113_dt73_ge40_qr74_tau87,113,73,40,0.74,0.87,264.92,83.80,248.45,91.20,0.00,PASS,,recovery_detected,True,False,0,403,0,31,218.62,77.99,359.24,1.05,1.05,0.34,0.23,0.27,0.22,1.05,0.55,1.05,0.44,0.04621648,5,0.986977
BO,20260607,31,1,6,bo_r31_001_tl97_dt60_ge38_qr79_tau90,97,60,38,0.79,0.9,272.92,82.74,255.63,91.20,0.00,PASS,,recovery_detected,True,False,0,553,0,33,219.16,78.10,360.21,1.06,1.06,0.33,0.22,0.26,0.22,1.06,0.57,1.06,0.44,0.05704762,5,1.000000
BO,20260607,31,2,6,bo_r31_002_tl102_dt71_ge49_qr93_tau83,102,71,49,0.93,0.83,237.92,84.06,223.93,91.20,0.00,PASS,,recovery_detected,True,False,0,662,0,27,219.16,78.10,360.21,1.06,1.06,0.34,0.23,0.27,0.23,1.06,0.56,1.06,0.45,0.05624730,5,0.999200
BO,20260607,31,3,6,bo_r31_003_tl118_dt28_ge39_qr94_tau89,118,28,39,0.94,0.89,145.92,85.44,140.42,91.20,0.00,PASS,,recovery_detected,True,False,0,2076,0,20,219.16,78.10,360.21,1.06,1.06,0.37,0.25,0.28,0.24,1.06,0.61,1.06,0.47,0.05704762,5,1.000000
BO,20260607,31,4,6,bo_r31_004_tl120_dt6_ge45_qr91_tau83,120,6,45,0.91,0.83,181.92,95.17,174.03,91.20,0.00,PASS,,recovery_detected,True,False,0,4148,0,18,219.16,78.10,360.21,1.06,1.06,0.36,0.24,0.28,0.24,1.06,0.58,1.06,0.46,0.05704762,5,1.000000
BO,20260607,31,5,6,bo_r31_005_tl94_dt165_ge43_qr94_tau87,94,165,43,0.94,0.87,272.92,80.52,255.43,91.20,0.00,PASS,,recovery_detected,True,False,0,251,0,33,219.16,78.10,360.21,1.05,1.05,0.32,0.22,0.26,0.22,1.05,0.56,1.05,0.44,0.04408861,5,0.987125
BO,20260607,31,6,6,bo_r31_006_tl107_dt52_ge36_qr74_tau89,107,52,36,0.74,0.89,241.92,74.35,226.69,91.20,0.00,PASS,,recovery_detected,True,False,0,1067,0,31,219.16,78.10,360.21,1.05,1.05,0.34,0.22,0.26,0.22,1.05,0.56,1.05,0.44,0.04812846,5,0.991120
BO,20260607,32,1,6,bo_r32_001_tl77_dt1_ge42_qr95_tau88,77,1,42,0.95,0.88,264.92,89.58,248.98,91.20,0.00,PASS,,recovery_detected,True,False,0,4654,0,17,218.95,79.38,358.52,1.01,1.01,0.30,0.21,0.25,0.21,1.01,0.55,1.01,0.42,0.00643762,5,1.000000
BO,20260607,32,2,6,bo_r32_002_tl106_dt209_ge46_qr100_tau86,106,209,46,1.0,0.86,344.92,79.78,320.82,91.20,0.00,PASS,,recovery_detected,True,False,0,328,0,32,218.95,79.38,358.52,1.01,1.01,0.32,0.21,0.25,0.22,1.01,0.54,1.01,0.43,0.00643762,5,1.000000
BO,20260607,32,3,6,bo_r32_003_tl117_dt120_ge49_qr76_tau88,117,120,49,0.76,0.88,302.92,79.03,282.57,91.20,0.00,PASS,,recovery_detected,True,False,0,347,0,31,218.95,79.38,358.52,1.01,1.01,0.34,0.23,0.26,0.22,1.01,0.55,1.01,0.43,0.00643762,5,1.000000
BO,20260607,32,4,6,bo_r32_004_tl120_dt143_ge27_qr95_tau89,120,143,27,0.95,0.89,222.92,77.46,209.70,91.20,0.00,PASS,,recovery_detected,True,False,0,278,0,38,218.95,79.38,358.52,1.01,1.01,0.33,0.22,0.26,0.22,1.01,0.54,1.01,0.43,0.00643762,5,1.000000
BO,20260607,32,5,6,bo_r32_005_tl115_dt91_ge13_qr97_tau90,115,91,13,0.97,0.9,283.92,91.15,266.40,91.20,0.00,PASS,,recovery_detected,True,False,0,476,0,58,218.95,79.38,358.52,0.99,0.99,0.31,0.21,0.25,0.21,0.99,0.53,0.99,0.42,-0.00754409,5,0.986116
BO,20260607,32,6,6,bo_r32_006_tl115_dt222_ge48_qr96_tau83,115,222,48,0.96,0.83,303.92,80.26,283.59,91.20,0.00,PASS,,recovery_detected,True,False,0,366,0,32,218.95,79.38,358.52,0.99,0.99,0.32,0.21,0.25,0.21,0.99,0.52,0.99,0.42,-0.00809950,5,0.985568
BO,20260607,33,1,6,bo_r33_001_tl90_dt21_ge50_qr91_tau86,90,21,50,0.91,0.86,144.92,75.77,138.63,91.20,0.00,PASS,,recovery_detected,True,False,0,2676,0,17,220.50,81.58,359.42,0.93,0.93,0.30,0.20,0.23,0.20,0.93,0.51,0.93,0.39,-0.07500204,5,1.000000
BO,20260607,33,2,6,bo_r33_002_tl105_dt209_ge42_qr96_tau90,105,209,42,0.96,0.9,281.92,79.19,263.49,91.20,0.00,PASS,,recovery_detected,True,False,0,366,0,31,220.50,81.58,359.42,0.93,0.93,0.30,0.20,0.24,0.20,0.93,0.51,0.93,0.40,-0.07500204,5,1.000000
BO,20260607,33,3,6,bo_r33_003_tl116_dt43_ge49_qr88_tau87,116,43,49,0.88,0.87,237.92,83.61,223.89,91.20,0.00,PASS,,recovery_detected,True,False,0,1203,0,26,220.50,81.58,359.42,0.93,0.93,0.32,0.21,0.25,0.21,0.93,0.53,0.93,0.41,-0.07500204,5,1.000000
BO,20260607,33,4,6,bo_r33_004_tl121_dt101_ge28_qr93_tau89,121,101,28,0.93,0.89,226.92,79.16,213.49,91.20,0.00,PASS,,recovery_detected,True,False,0,236,0,34,220.50,81.58,359.42,0.93,0.93,0.31,0.20,0.24,0.20,0.93,0.50,0.93,0.40,-0.07500204,5,1.000000
BO,20260607,33,5,6,bo_r33_005_tl70_dt38_ge36_qr97_tau90,70,38,36,0.97,0.9,112.92,80.09,109.93,91.20,0.00,PASS,,recovery_detected,True,False,0,1484,0,22,220.50,81.58,359.42,0.92,0.92,0.27,0.18,0.22,0.19,0.92,0.50,0.92,0.38,-0.07840454,5,0.996603
BO,20260607,33,6,6,bo_r33_006_tl103_dt213_ge38_qr100_tau87,103,213,38,1.0,0.87,298.92,86.19,279.58,91.20,0.00,PASS,,recovery_detected,True,False,0,364,0,35,220.50,81.58,359.42,0.92,0.92,0.29,0.19,0.23,0.19,0.92,0.49,0.92,0.38,-0.08690871,5,0.988164
BO,20260607,34,1,6,bo_r34_001_tl105_dt68_ge50_qr99_tau88,105,68,50,0.99,0.88,195.92,78.22,185.22,91.20,0.00,PASS,,recovery_detected,True,False,0,630,0,24,220.03,81.52,358.54,0.93,0.93,0.32,0.21,0.25,0.21,0.93,0.54,0.93,0.41,-0.07459385,5,1.000000
BO,20260607,34,2,6,bo_r34_002_tl117_dt227_ge39_qr96_tau90,117,227,39,0.96,0.9,269.92,83.83,253.00,91.20,0.00,PASS,,recovery_detected,True,False,0,467,0,33,220.03,81.52,358.54,0.93,0.93,0.31,0.20,0.24,0.21,0.93,0.51,0.93,0.40,-0.07459385,5,1.000000
BO,20260607,34,3,6,bo_r34_003_tl119_dt134_ge49_qr92_tau82,119,134,49,0.92,0.82,302.92,79.03,282.57,91.20,0.00,PASS,,recovery_detected,True,False,0,347,0,31,220.03,81.52,358.54,0.93,0.93,0.31,0.20,0.24,0.20,0.93,0.49,0.93,0.39,-0.07596692,5,0.998628
BO,20260607,34,4,6,bo_r34_004_tl122_dt244_ge36_qr93_tau89,122,244,36,0.93,0.89,288.92,84.10,270.30,91.20,0.00,PASS,,recovery_detected,True,False,0,368,0,34,220.03,81.52,358.54,0.93,0.93,0.30,0.20,0.24,0.20,0.93,0.50,0.93,0.39,-0.07459385,5,1.000000
BO,20260607,34,5,6,bo_r34_005_tl94_dt186_ge46_qr81_tau90,94,186,46,0.81,0.9,344.92,79.78,320.82,91.20,0.00,PASS,,recovery_detected,True,False,0,328,0,32,220.03,81.52,358.54,0.92,0.92,0.28,0.19,0.23,0.19,0.92,0.49,0.92,0.39,-0.08153757,5,0.993080
BO,20260607,34,6,6,bo_r34_006_tl100_dt95_ge48_qr72_tau88,100,95,48,0.72,0.88,259.92,80.17,243.58,91.20,0.00,PASS,,recovery_detected,True,False,0,419,0,30,220.03,81.52,358.54,0.92,0.92,0.29,0.20,0.23,0.20,0.92,0.49,0.92,0.39,-0.08396467,5,0.990673
BO,20260607,35,1,6,bo_r35_001_tl76_dt2_ge43_qr90_tau88,76,2,43,0.9,0.88,262.92,87.71,246.99,91.20,0.00,PASS,,recovery_detected,True,False,0,4650,0,17,221.18,83.40,358.96,0.86,0.86,0.26,0.17,0.21,0.18,0.86,0.47,0.86,0.36,-0.14666782,5,1.000000
BO,20260607,35,2,6,bo_r35_002_tl121_dt5_ge13_qr95_tau90,121,5,13,0.95,0.9,266.92,79.29,249.86,91.20,0.00,PASS,,recovery_detected,True,False,0,4846,0,20,221.18,83.40,358.96,0.86,0.86,0.28,0.19,0.22,0.19,0.86,0.47,0.86,0.37,-0.14666782,5,1.000000
BO,20260607,35,3,6,bo_r35_003_tl122_dt60_ge32_qr61_tau90,122,60,32,0.61,0.9,242.92,77.72,227.90,91.20,0.00,PASS,,recovery_detected,True,False,0,855,0,34,221.18,83.40,358.96,0.85,0.85,0.28,0.19,0.22,0.18,0.85,0.44,0.85,0.36,-0.16491693,5,0.981916
BO,20260607,35,4,6,bo_r35_004_tl76_dt35_ge35_qr92_tau88,76,35,35,0.92,0.88,109.92,81.36,107.32,91.20,0.00,PASS,,recovery_detected,True,False,0,1679,0,22,221.18,83.40,358.96,0.84,0.84,0.25,0.17,0.20,0.17,0.84,0.45,0.84,0.35,-0.17650528,5,0.970603
BO,20260607,35,5,6,bo_r35_005_tl97_dt65_ge24_qr97_tau88,97,65,24,0.97,0.88,197.92,77.28,186.95,91.20,0.00,PASS,,recovery_detected,True,False,0,712,0,35,221.18,83.40,358.96,0.84,0.84,0.26,0.17,0.21,0.18,0.84,0.45,0.84,0.35,-0.17153512,5,0.975439
BO,20260607,35,6,6,bo_r35_006_tl107_dt84_ge24_qr95_tau87,107,84,24,0.95,0.87,223.92,76.99,210.56,91.20,0.00,PASS,,recovery_detected,True,False,0,372,0,40,221.18,83.40,358.96,0.84,0.84,0.26,0.18,0.21,0.18,0.84,0.44,0.84,0.35,-0.17507151,5,0.971996
BO,20260607,36,1,6,bo_r36_001_tl101_dt210_ge46_qr100_tau88,101,210,46,1.0,0.88,344.92,79.78,320.82,91.20,0.00,PASS,,recovery_detected,True,False,0,328,0,32,220.72,83.87,357.57,0.84,0.84,0.27,0.18,0.21,0.18,0.84,0.46,0.84,0.36,-0.16848374,5,1.000000
BO,20260607,36,2,6,bo_r36_002_tl106_dt112_ge47_qr69_tau89,106,112,47,0.69,0.89,283.92,76.42,265.06,91.20,0.00,PASS,,recovery_detected,True,False,0,288,0,29,220.72,83.87,357.57,0.84,0.84,0.27,0.18,0.21,0.18,0.84,0.45,0.84,0.36,-0.17134274,5,0.997145
BO,20260607,36,3,6,bo_r36_003_tl110_dt109_ge45_qr84_tau90,110,109,45,0.84,0.9,192.92,77.83,182.46,91.20,0.00,PASS,,recovery_detected,True,False,0,272,0,27,220.72,83.87,357.57,0.84,0.84,0.28,0.19,0.22,0.19,0.84,0.47,0.84,0.37,-0.16848374,5,1.000000
BO,20260607,36,4,6,bo_r36_004_tl112_dt10_ge28_qr87_tau90,112,10,28,0.87,0.9,162.92,82.27,155.59,91.20,0.00,PASS,,recovery_detected,True,False,0,3285,0,18,220.72,83.87,357.57,0.84,0.84,0.28,0.18,0.22,0.19,0.84,0.46,0.84,0.36,-0.16848374,5,1.000000
BO,20260607,36,5,6,bo_r36_005_tl112_dt96_ge42_qr93_tau90,112,96,42,0.93,0.9,190.92,79.15,180.76,91.20,0.00,PASS,,recovery_detected,True,False,0,388,0,28,220.72,83.87,357.57,0.84,0.84,0.29,0.19,0.22,0.19,0.84,0.48,0.84,0.37,-0.16848374,5,1.000000
BO,20260607,36,6,6,bo_r36_006_tl117_dt97_ge37_qr82_tau87,117,97,37,0.82,0.87,226.92,90.96,214.56,91.20,0.00,PASS,,recovery_detected,True,False,0,210,0,33,220.72,83.87,357.57,0.84,0.84,0.28,0.18,0.21,0.18,0.84,0.44,0.84,0.36,-0.17148743,5,0.997001
BO,20260607,37,1,6,bo_r37_001_tl66_dt124_ge49_qr98_tau89,66,124,49,0.98,0.89,302.92,79.03,282.57,91.20,0.00,PASS,,recovery_detected,True,False,0,347,0,31,220.69,84.49,356.90,0.82,0.82,0.24,0.16,0.20,0.17,0.82,0.45,0.82,0.34,-0.19500112,5,1.000000
BO,20260607,37,2,6,bo_r37_002_tl91_dt74_ge35_qr92_tau89,91,74,35,0.92,0.89,241.92,86.52,227.79,91.20,0.00,PASS,,recovery_detected,True,False,0,517,0,34,220.69,84.49,356.90,0.82,0.82,0.25,0.17,0.20,0.17,0.82,0.44,0.82,0.34,-0.19766368,5,0.997341
BO,20260607,37,3,6,bo_r37_003_tl95_dt94_ge41_qr96_tau90,95,94,41,0.96,0.9,137.92,77.60,132.44,91.20,0.00,PASS,,recovery_detected,True,False,0,236,0,26,220.69,84.49,356.90,0.82,0.82,0.26,0.18,0.21,0.18,0.82,0.46,0.82,0.35,-0.19500112,5,1.000000
BO,20260607,37,4,6,bo_r37_004_tl102_dt8_ge30_qr98_tau88,102,8,30,0.98,0.88,172.92,81.72,164.63,91.20,0.00,PASS,,recovery_detected,True,False,0,3628,0,18,220.69,84.49,356.90,0.82,0.82,0.26,0.18,0.21,0.18,0.82,0.45,0.82,0.35,-0.19500112,5,1.000000
BO,20260607,37,5,6,bo_r37_005_tl109_dt46_ge36_qr94_tau89,109,46,36,0.94,0.89,171.92,88.45,164.33,91.20,0.00,PASS,,recovery_detected,True,False,0,1236,0,25,220.69,84.49,356.90,0.82,0.82,0.27,0.18,0.21,0.18,0.82,0.46,0.82,0.36,-0.19500112,5,1.000000
BO,20260607,37,6,6,bo_r37_006_tl115_dt102_ge43_qr92_tau89,115,102,43,0.92,0.89,193.92,79.82,183.55,91.20,0.00,PASS,,recovery_detected,True,False,0,237,0,30,220.69,84.49,356.90,0.82,0.82,0.28,0.19,0.22,0.19,0.82,0.47,0.82,0.36,-0.19500112,5,1.000000
BO,20260607,38,1,6,bo_r38_001_tl93_dt72_ge44_qr100_tau85,93,72,44,1.0,0.85,273.92,77.23,256.04,91.20,0.00,PASS,,recovery_detected,True,False,0,921,0,29,219.93,84.35,355.52,0.82,0.82,0.26,0.17,0.20,0.18,0.82,0.44,0.82,0.35,-0.19318713,5,1.000000
BO,20260607,38,2,6,bo_r38_002_tl104_dt92_ge40_qr98_tau86,104,92,40,0.98,0.86,302.92,84.62,283.07,91.20,0.00,PASS,,recovery_detected,True,False,0,226,0,33,219.93,84.35,355.52,0.82,0.82,0.26,0.18,0.21,0.18,0.82,0.45,0.82,0.35,-0.19318713,5,1.000000
BO,20260607,38,3,6,bo_r38_003_tl105_dt40_ge40_qr74_tau89,105,40,40,0.74,0.89,114.92,83.19,112.04,91.20,0.00,PASS,,recovery_detected,True,False,0,1347,0,22,219.93,84.35,355.52,0.82,0.82,0.27,0.18,0.21,0.18,0.82,0.44,0.82,0.35,-0.19318713,5,1.000000
BO,20260607,38,4,6,bo_r38_004_tl111_dt48_ge46_qr81_tau86,111,48,46,0.81,0.86,239.92,87.67,226.08,91.20,0.00,PASS,,recovery_detected,True,False,0,1149,0,25,219.93,84.35,355.52,0.82,0.82,0.27,0.18,0.21,0.18,0.82,0.44,0.82,0.35,-0.19318713,5,1.000000
BO,20260607,38,5,6,bo_r38_005_tl111_dt44_ge28_qr96_tau85,111,44,28,0.96,0.85,127.92,86.38,124.14,91.20,0.00,PASS,,recovery_detected,True,False,0,1288,0,29,219.93,84.35,355.52,0.81,0.81,0.26,0.17,0.20,0.17,0.81,0.43,0.81,0.34,-0.21031411,5,0.983019
BO,20260607,38,6,6,bo_r38_006_tl104_dt100_ge45_qr60_tau89,104,100,45,0.6,0.89,325.92,76.20,303.22,91.20,0.00,PASS,,recovery_detected,True,False,0,241,0,33,219.93,84.35,355.52,0.80,0.80,0.26,0.17,0.20,0.17,0.80,0.42,0.80,0.34,-0.22492737,5,0.968758
BO,20260607,39,1,6,bo_r39_001_tl74_dt30_ge47_qr99_tau87,74,30,47,0.99,0.87,140.92,84.55,135.80,91.20,0.00,PASS,,recovery_detected,True,False,0,1913,0,18,219.87,84.01,355.72,0.84,0.84,0.25,0.17,0.21,0.18,0.84,0.46,0.84,0.35,-0.17918973,5,1.000000
BO,20260607,39,2,6,bo_r39_002_tl87_dt94_ge43_qr92_tau90,87,94,43,0.92,0.9,193.92,79.82,183.55,91.20,0.00,PASS,,recovery_detected,True,False,0,237,0,30,219.87,84.01,355.72,0.84,0.84,0.26,0.17,0.21,0.18,0.84,0.46,0.84,0.35,-0.17918973,5,1.000000
BO,20260607,39,3,6,bo_r39_003_tl91_dt30_ge41_qr94_tau89,91,30,41,0.94,0.89,114.92,83.08,112.03,91.20,0.00,PASS,,recovery_detected,True,False,0,1670,0,18,219.87,84.01,355.72,0.84,0.84,0.26,0.18,0.21,0.18,0.84,0.47,0.84,0.36,-0.17918973,5,1.000000
BO,20260607,39,4,6,bo_r39_004_tl102_dt42_ge45_qr96_tau87,102,42,45,0.96,0.87,111.92,83.02,109.29,91.20,0.00,PASS,,recovery_detected,True,False,0,1248,0,19,219.87,84.01,355.72,0.84,0.84,0.28,0.18,0.22,0.19,0.84,0.47,0.84,0.36,-0.17918973,5,1.000000
BO,20260607,39,5,6,bo_r39_005_tl104_dt26_ge36_qr91_tau88,104,26,36,0.91,0.88,138.92,78.83,133.46,91.20,0.00,PASS,,recovery_detected,True,False,0,2211,0,19,219.87,84.01,355.72,0.84,0.84,0.27,0.18,0.21,0.18,0.84,0.46,0.84,0.36,-0.17918973,5,1.000000
BO,20260607,39,6,6,bo_r39_006_tl109_dt69_ge50_qr84_tau84,109,69,50,0.84,0.84,195.92,78.22,185.22,91.20,0.00,PASS,,recovery_detected,True,False,0,633,0,24,219.87,84.01,355.72,0.84,0.84,0.28,0.18,0.21,0.18,0.84,0.44,0.84,0.35,-0.17918973,5,1.000000
BO,20260607,40,1,6,bo_r40_001_tl97_dt26_ge43_qr93_tau89,97,26,43,0.93,0.89,137.92,78.59,132.53,91.20,0.00,PASS,,recovery_detected,True,False,0,2173,0,17,217.90,81.37,354.43,0.92,0.92,0.30,0.20,0.24,0.21,0.92,0.52,0.92,0.40,-0.07874428,5,1.000000
BO,20260607,40,2,6,bo_r40_002_tl110_dt147_ge37_qr96_tau88,110,147,37,0.96,0.88,412.92,87.47,383.33,91.20,0.00,PASS,,recovery_detected,True,False,0,295,0,40,217.90,81.37,354.43,0.92,0.92,0.30,0.20,0.23,0.20,0.92,0.50,0.92,0.39,-0.07874428,5,1.000000
BO,20260607,40,3,6,bo_r40_003_tl116_dt95_ge31_qr90_tau90,116,95,31,0.9,0.9,362.92,88.55,337.98,91.20,0.00,PASS,,recovery_detected,True,False,0,283,0,43,217.90,81.37,354.43,0.92,0.92,0.30,0.20,0.24,0.20,0.92,0.51,0.92,0.40,-0.07874428,5,1.000000
BO,20260607,40,4,6,bo_r40_004_tl118_dt21_ge43_qr58_tau88,118,21,43,0.58,0.88,144.92,75.77,138.63,91.20,0.00,PASS,,recovery_detected,True,False,0,2682,0,18,217.90,81.37,354.43,0.92,0.92,0.31,0.20,0.23,0.20,0.92,0.48,0.92,0.39,-0.08688883,5,0.991889
BO,20260607,40,5,6,bo_r40_005_tl118_dt93_ge45_qr93_tau89,118,93,45,0.93,0.89,259.92,76.41,243.24,91.20,0.00,PASS,,recovery_detected,True,False,0,313,0,29,217.90,81.37,354.43,0.92,0.92,0.32,0.21,0.25,0.21,0.92,0.53,0.92,0.41,-0.07874428,5,1.000000
BO,20260607,40,6,6,bo_r40_006_tl59_dt124_ge48_qr99_tau89,59,124,48,0.99,0.89,303.92,80.26,283.59,91.20,0.00,PASS,,recovery_detected,True,False,0,366,0,32,217.90,81.37,354.43,0.91,0.91,0.26,0.18,0.22,0.19,0.91,0.50,0.91,0.37,-0.09149158,5,0.987334
BO,20260607,41,1,6,bo_r41_001_tl97_dt121_ge42_qr77_tau90,97,121,42,0.77,0.9,281.92,79.19,263.49,91.20,0.00,PASS,,recovery_detected,True,False,0,366,0,31,218.78,80.45,357.12,0.96,0.96,0.30,0.20,0.24,0.20,0.96,0.51,0.96,0.40,-0.04410622,5,0.993021
BO,20260607,41,2,6,bo_r41_002_tl103_dt165_ge39_qr99_tau87,103,165,39,0.99,0.87,269.92,83.83,253.00,91.20,0.00,PASS,,recovery_detected,True,False,0,467,0,33,218.78,80.45,357.12,0.96,0.96,0.30,0.20,0.24,0.20,0.96,0.52,0.96,0.40,-0.03710307,5,1.000000
BO,20260607,41,3,6,bo_r41_003_tl121_dt216_ge37_qr95_tau88,121,216,37,0.95,0.88,412.92,87.47,383.33,91.20,0.00,PASS,,recovery_detected,True,False,0,295,0,40,218.78,80.45,357.12,0.96,0.96,0.32,0.21,0.25,0.21,0.96,0.52,0.96,0.41,-0.03710307,5,1.000000
BO,20260607,41,4,6,bo_r41_004_tl112_dt1_ge26_qr82_tau88,112,1,26,0.82,0.88,264.92,89.58,248.98,91.20,0.00,PASS,,recovery_detected,True,False,0,4656,0,18,218.78,80.45,357.12,0.95,0.95,0.31,0.20,0.24,0.20,0.95,0.50,0.95,0.40,-0.04804716,5,0.989116
BO,20260607,41,5,6,bo_r41_005_tl114_dt26_ge49_qr53_tau88,114,26,49,0.53,0.88,137.92,78.59,132.53,91.20,0.00,PASS,,recovery_detected,True,False,0,2173,0,17,218.78,80.45,357.12,0.95,0.95,0.32,0.21,0.24,0.21,0.95,0.50,0.95,0.41,-0.04605366,5,0.991089
BO,20260607,41,6,6,bo_r41_006_tl82_dt9_ge48_qr89_tau84,82,9,48,0.89,0.84,164.92,79.50,157.15,91.20,0.00,PASS,,recovery_detected,True,False,0,3540,0,18,218.78,80.45,357.12,0.94,0.94,0.29,0.19,0.23,0.20,0.94,0.50,0.94,0.39,-0.05829572,5,0.979030
